<<<<<<< Updated upstream
cliente_id,name,gender,age,city
2562293668544,Wayne,male,76,Tabarjal
2562293670784,Oliver,male,22,Najran
2562293671104,Mechthild,female,67,Zulfi
2562293895296,Cassiano,male,62,Diriyah
2562293669440,Darren,male,23,Jalajil
2562293668224,Ute,female,38,Udhailiyah
2562293894144,Abbie,female,25,Harmah
2562293744384,Lachlan,male,46,Al-Saih
2562293747968,Antonio,male,68,Az Zaimah
2562293751232,Jade,female,61,Riyadh
2562293896576,Ódin,male,21,Buraydah
2562293668544,Quinn,male,57,Mastoorah
2562293670784,Viljami,male,32,Gatgat
2562293671104,Ružica,female,76,Farasan
2562293895296,Gerdi,female,36,Unaizah
2562293669440,Victor,male,21,Dhurma
2562293668224,Rosa,female,33,Saihat
2562293894144,Fatma,female,69,Taif
2562293744384,Shubhangi,female,42,Riyadh
2562293747968,Matthias,male,58,Layla
2562293751232,Önal,male,23,Ar Rass
2562293896576,سینا,male,76,Shaqraa
2562293668544,Ryder,male,75,Al Mikhwah
2562293670784,Christian,male,30,Thuwal
2562293671104,Marius,male,73,Lihyan
2562293895296,Blake,male,30,Dahaban
2562293669440,Sadhil,male,52,Hotat Bani Tamim
2562293668224,Cesar,male,55,Al-Khutt
2562293894144,Abdul,male,39,Qaisumah
2562293744384,Gustomisl,male,65,Dammam
2562293747968,Deniz,female,24,Hafr Al-Batin
2562293751232,Kelly,female,29,Al-Oyoon
2562293896576,Suhasini,female,28,Hautat Sudair
2562293668544,Zoe,female,57,Jizan Economic City
2562293670784,Emil,male,53,Al-Oyoon
2562293671104,Klavdiya,female,65,Sarat Abidah
2562293895296,Britt,female,65,Dahaban
2562293669440,Nico,male,75,Tanomah
2562293668224,Afşar,female,56,Tarout
2562293894144,Phyllis,female,58,Uyun AlJiwa
2562293744384,Evdokija,female,39,Umluj
2562293747968,Lara,female,39,Baljurashi
2562293751232,Milomir,male,37,Al-Mubarraz
2562293896576,Arkadiya,female,31,Al Mikhwah
2562293668544,Angel,male,23,Jizan Economic City
2562293670784,Conrado,male,69,'Uyayna
2562293671104,Mishka,female,44,Udhailiyah
2562293895296,Leo,male,29,Ha'il
2562293669440,Fradique,male,21,Tabuk
2562293668224,Cassandre,female,55,Dahaban
2562293894144,Juçara,female,30,Hafr Al-Batin
2562293744384,Joan,female,66,Al-Namas
2562293747968,اميرعلي,male,35,Sarat Abidah
2562293751232,Úrsula,female,31,Rabigh
2562293896576,Elsa,female,25,Bareq
2562293668544,Bhuv,male,38,Gerrha
2562293670784,Daksh,male,31,Farasan
2562293671104,Sapna,female,47,Dumat Al-Jandal
2562293895296,Jacob,male,62,Riyadh
2562293669440,Linda,female,77,Jubail
2562293668224,Bernard,male,58,Thadiq
2562293894144,Sylviane,female,54,Baljurashi
2562293744384,Cassandra,female,47,Al-Mubarraz
2562293747968,Enrico,male,41,Khamis Mushait
2562293751232,Valéria,female,47,Al Qunfudhah
2562293896576,Araceli,female,25,Gerrha
2562293668544,Annika,female,75,Thuqbah
2562293670784,مانی,male,34,Bisha
2562293671104,Vera,female,74,Al Jafr
2562293895296,James,male,61,Hautat Sudair
2562293669440,Miloduh,male,21,Badr
2562293668224,Dinand,male,41,Al Wajh
2562293894144,Keira,female,74,Thuwal
2562293744384,Roger,male,71,Harmah
2562293747968,Đura,male,71,Jubail
2562293751232,Yeter,female,21,Thadiq
2562293896576,Enzo,male,59,Abha
2562293668544,Runar,male,48,Al Jafr
2562293670784,Jette,female,59,Yanbu
2562293671104,Joseph,male,70,Turaif
2562293895296,سوگند,female,53,Al Bukayriyah
2562293669440,Layla,female,71,Shaybah
2562293668224,Ines,female,60,Gatgat
2562293894144,Mirjana,female,78,Al-Hareeq
2562293744384,Olai,male,67,Al-Hareeq
2562293747968,Geoffry,male,44,Medina
2562293751232,Sneha,female,73,Harmah
2562293896576,Mateo,male,54,Al-Omran
2562293668544,Dina,female,61,Rabigh
2562293670784,Martine,female,62,Shaqraa
2562293671104,Kaïs,male,31,Al-Khutt
2562293895296,Clara,female,71,Umluj
2562293669440,عباس,male,28,Khaybar
2562293668224,Viljami,male,75,Hofuf
2562293894144,Ida,female,30,Hofuf
2562293744384,Kimberly,female,64,Ha'il
2562293747968,Maureen,female,28,Tabarjal
2562293751232,Peyton,female,71,Sarat Abidah
2562293896576,Kathy,female,67,Al-Mubarraz
2562293668544,Lucien,male,74,Dhahran
2562293670784,آرتين,male,77,Tarout
2562293671104,Cornelio,male,42,Rabigh
2562293895296,Jackson,male,70,Ar Rass
2562293669440,Gérald,male,25,Al-Khutt
2562293668224,Marie,female,56,Ghawiyah
2562293894144,Rusan,male,74,Al Jafr
2562293744384,Fevroniya,female,67,Gerrha
2562293747968,Wietze,male,27,Mastoorah
2562293751232,Clifford,male,33,Riyadh
2562293896576,Leroy,male,76,Jalajil
2562293668544,Mellissa,female,52,Medina
2562293670784,پارمیس,female,34,Hautat Sudair
2562293671104,Diego,male,41,Buqaa
2562293895296,Sivert,male,28,Gatgat
2562293669440,Isla,female,73,Rafha
2562293668224,Bakhshi,male,63,Qatif
2562293894144,Zlatomir,male,69,Harmah
2562293744384,Martinus,male,69,Al-Hareeq
2562293747968,Susie,female,39,Jizan
2562293751232,Sofija,female,43,Riyadh Al-Khabra
2562293896576,Nolan,male,43,Habaala
2562293668544,هلیا,female,25,Al-Mubarraz
2562293670784,Elya,female,30,Thadiq
2562293671104,Ruža,female,68,Bisha
2562293895296,Lorraine,female,22,Khafji
2562293669440,Olivia,female,27,Hafr Al-Batin
2562293668224,Simon,male,56,Dawadmi
2562293894144,Oleksiy,male,39,Huraymila
2562293744384,Humberto,male,51,Al-Gwei'iyyah
2562293747968,Lea,female,45,Al Wajh
2562293751232,Matthew,male,34,Uyun AlJiwa
2562293896576,Delphine,female,31,Al-'Ula
2562293668544,Perry,male,43,Jizan Economic City
2562293670784,Roope,male,60,Diriyah
2562293671104,Elvira,female,62,Sharurah
2562293895296,Luke,male,64,Dhurma
2562293669440,Dorothea,female,57,Jizan Economic City
2562293668224,Gonca,female,65,Tayma
2562293894144,Damjan,male,64,Al-Oyoon
2562293744384,Stefanie,female,66,Al Majma'ah
2562293747968,Terrance,male,49,Al-Khutt
2562293751232,Gudrun,female,55,Shaybah
2562293896576,Alfeu,male,74,Dhurma
2562293668544,Slaviša,male,24,Riyadh
2562293670784,Ceylan,female,23,Gatgat
2562293671104,Cristine,female,45,Al Qunfudhah
2562293895296,Antonio,male,61,Baljurashi
2562293669440,Andre,male,41,Jizan Economic City
2562293668224,Raúl,male,43,Gatgat
2562293894144,Lucas,male,54,Dumat Al-Jandal
2562293744384,Etienne,male,36,Wadi Al-Dawasir
2562293747968,Ylva,female,29,Mecca
2562293751232,Stein,male,41,Ha'il
2562293896576,Kristin,female,27,Safwa city
2562293668544,Nikolaj,male,76,Tarout
2562293670784,Rose,female,75,Qaisumah
2562293671104,Vital,male,68,Buqaa
2562293895296,Samantha,female,42,Qadeimah
2562293669440,Rashmitha,female,30,Sabt Al Alaya
2562293668224,Vedat,male,22,Az Zaimah
2562293894144,Lester,male,52,Al Mawain
2562293744384,احسان,male,59,Al-Oyoon
2562293747968,Bobbie,female,53,Diriyah
2562293751232,Milton,male,38,Ras Tanura
2562293896576,Logan,male,48,Sakakah
2562293668544,Zoe,female,77,Badr
2562293670784,Natália,female,66,Udhailiyah
2562293671104,Kleopatra,female,73,Um Al-Sahek
2562293895296,Budimir,male,28,Dawadmi
2562293669440,Joseph,male,33,Lihyan
2562293668224,Adam,male,41,Duba
2562293894144,Hala,female,50,Jeddah
2562293744384,Ronith,male,75,Unaizah
2562293747968,Rafael,male,36,Al Bukayriyah
2562293751232,Veeti,male,51,Mastoorah
2562293896576,Jorie,female,70,Baljurashi
2562293668544,Pavan,male,22,Zulfi
2562293670784,Cherly,female,27,Sarat Abidah
2562293671104,Özkan,male,34,Rafha
2562293895296,Amy,female,57,Riyadh Al-Khabra
2562293669440,Ella,female,44,Ar Rass
2562293668224,مریم,female,72,Najran
2562293894144,Heide-Marie,female,47,Dhurma
2562293744384,Abhishek,male,53,Tabuk
2562293747968,Nayeli,female,56,Jubail
2562293751232,Burim,male,32,Sarat Abidah
2562293896576,Martha,female,70,Wadi Al-Dawasir
2562293668544,Rachel,female,68,Dawadmi
2562293670784,Lenni,male,46,Uqair
2562293671104,Mariano,male,72,Al Artaweeiyah
2562293895296,Andrea,female,34,Gatgat
2562293669440,Vita,female,53,Al-Khutt
2562293668224,Yael,female,54,Ad-Dilam
2562293894144,Esther,female,57,Jabal Umm al Ru'us
2562293744384,Nalan,female,51,Tarout
2562293747968,Jimi,male,50,Buqaa
2562293751232,Maitê,female,38,Riyadh Al-Khabra
2562293896576,Neea,female,25,Ar Rass
2562293668544,Maria,female,64,Unaizah
2562293670784,Draško,male,65,Gerrha
2562293671104,Süleyman,male,53,Jizan
2562293895296,Lucas,male,43,Yanbu
2562293669440,Melissa,female,54,Abha
2562293668224,آیلین,female,38,Dhahran
2562293894144,Becky,female,39,Udhailiyah
2562293744384,Heinz-Joachim,male,31,Al Jafr
2562293747968,Jorge,male,25,Al-Khutt
2562293751232,Aayushi,female,35,Khobar
2562293896576,Millie,female,28,Rabigh
2562293668544,Aatu,male,44,Uqair
2562293670784,Frank,male,51,Taif
2562293671104,Bianca,female,77,Al Qunfudhah
2562293895296,بهار,female,76,Al-Namas
2562293669440,Aurelio,male,55,Huraymila
2562293668224,Elijah,male,63,Uyun AlJiwa
2562293894144,Annabelle,female,49,Jizan Economic City
2562293744384,Lyam,male,55,Zulfi
2562293747968,Kaitlin,female,52,Khafji
2562293751232,Josefa,female,33,Safwa city
2562293896576,Wallace,male,62,Medina
2562293668544,Emilia,female,48,Layla
2562293670784,Necati,male,66,Al Majma'ah
2562293671104,Filémon,male,62,Hajrah
2562293895296,Cibele,female,41,Hofuf
2562293669440,Saana,female,46,Shaybah
2562293668224,Thomas,male,30,Al-Khutt
2562293894144,Brayden,male,71,Al-Abwa
2562293744384,Annabelle,female,76,Farasan
2562293747968,Celia,female,26,Rafha
2562293751232,Cristian,male,77,Ranyah
2562293896576,Walter,male,75,Qadeimah
cliente_id,name,gender,age,city
2455031443520,Jules,female,45,Huraymila
2455031443904,Faith,female,24,Al-'Ula
2455031445248,Ajinkya,male,47,Khaybar
2455031487360,Karla,female,60,Habaala
2455031652416,Silva,female,46,Al Mawain
2455031653312,Melodie,female,70,Al-Abwa
2455031486656,Nils,male,49,King Abdullah Economic City
2455031490560,Bill,male,22,Dammam
2455031493824,Saskia,female,23,Dawadmi
2455031655744,Scarlett,female,47,Hotat Bani Tamim
2455031443648,Clinton,male,43,Al-Omran
2455031445888,Alban,male,24,Abha
2455031446208,Jesus,male,45,Al Artaweeiyah
2455031654464,Annabelle,female,37,Hautat Sudair
2455031444544,Dragan,male,32,Rafha
2455031443328,Angelika,female,62,Khobar
2455031653312,Cecilie,female,31,Sakakah
2455031486656,Lilia,female,37,Unaizah
2455031490560,Minttu,female,62,Qurayyat
2455031493824,Isabella,female,32,Sarat Abidah
2455031655744,Jeppe,male,53,Layla
2455031443648,Brooke,female,38,Umluj
2455031445888,Anika,female,67,Sabt Al Alaya
2455031446208,Anaïs,female,50,Al-Namas
2455031654464,Ciro,male,47,Tarout
2455031444544,پرنیا,female,36,Safwa city
2455031443328,Tracy,female,52,King Abdullah Economic City
2455031653312,Rose,female,45,Duba
2455031486656,Donya,female,72,Tayma
2455031490560,Lea,female,54,Abha
2455031493824,Harold,male,33,Khamis Mushait
2455031655744,Miriam,female,76,Harmah
2455031443648,Ludmila,female,67,Thadiq
2455031445888,Kasper,male,46,Hautat Sudair
2455031446208,Ceyhan,female,60,Al-Namas
2455031654464,Flynn,male,33,Dhurma
2455031444544,Shrinidhi,female,44,Medina
2455031443328,Ishaan,male,59,Layla
2455031653312,Arpitha,female,67,Uyun AlJiwa
2455031486656,Ruby,female,62,Jeddah
2455031490560,Elliot,male,36,Huraymila
2455031493824,James,male,71,Al Qunfudhah
2455031655744,Laurie,female,68,Qurayyat
2455031443648,Ryder,male,71,Sharurah
2455031445888,Begüm,female,40,Haql
2455031446208,Sagar,male,44,Ha'il
2455031654464,Carin,female,26,Hafr Al-Batin
2455031444544,Emilia,female,59,Gatgat
2455031443328,Freddie,male,36,Huraymila
2455031653312,Fatih,male,63,Dhurma
cliente_id,name,gender,age,city
2170725445760,Railey,male,60,Al Bukayriyah
2170725446144,Marta,female,57,Ras Tanura
2170725447424,Harper,female,77,Um Al-Sahek
2170725506048,Courtney,female,31,Udhailiyah
2170725654976,Ümit,male,68,Bisha
2170725655872,Zackary,male,57,Badr
2170725505280,غزل,female,27,Jizan
2170725509248,Venla,female,61,Gerrha
2170725512704,Kamila,female,62,Medina
2170725658304,Timmothy,male,72,Buqaa
>>>>>>> Stashed changes
